,comment,filter,seqtot,seqnum,seqid,expType,object,proposer,program,RA,propid,dec,expTime,count
207,test,N708,248,208,Engineering run test,object,G09,LeathaudGreene,Merian,151.39536393734278,2020B-0288,-1.038905272842864,600.0,1
208,test,N708,248,209,Engineering run test,object,G09,LeathaudGreene,Merian,149.68703995580032,2020B-0288,0.7077572307907016,600.0,1
209,test,N708,248,210,Engineering run test,object,G09,LeathaudGreene,Merian,149.97912800333995,2020B-0288,0.6330743832425546,600.0,1
210,test,N708,248,211,Engineering run test,object,G09,LeathaudGreene,Merian,150.2736855303895,2020B-0288,0.5868819122458652,600.0,1
211,test,N708,248,212,Engineering run test,object,G09,LeathaudGreene,Merian,150.56821730071013,2020B-0288,0.5404606151620361,600.0,1
212,test,N708,248,213,Engineering run test,object,G09,LeathaudGreene,Merian,148.84862320526727,2020B-0288,2.2963017718172267,600.0,1
213,test,N708,248,214,Engineering run test,object,G09,LeathaudGreene,Merian,149.14178856960558,2020B-0288,2.222171992204593,600.0,1
214,test,N708,248,215,Engineering run test,object,G09,LeathaudGreene,Merian,149.4369261229293,2020B-0288,2.17627613750324,600.0,1
215,test,N708,248,216,Engineering run test,object,G09,LeathaudGreene,Merian,149.73202476882344,2020B-0288,2.130144542843137,600.0,1
216,test,N708,248,217,Engineering run test,object,G09,LeathaudGreene,Merian,147.99302571950292,2020B-0288,3.892195493266238,600.0,1
217,test,N708,248,218,Engineering run test,object,G09,LeathaudGreene,Merian,148.28733721331474,2020B-0288,3.81864644127125,600.0,1
218,test,N708,248,219,Engineering run test,object,G09,LeathaudGreene,Merian,148.5830967657608,2020B-0288,3.773063356199591,600.0,1
219,test,N708,248,220,Engineering run test,object,G09,LeathaudGreene,Merian,148.8788043244016,2020B-0288,3.727237503070622,600.0,1
220,test,N708,248,221,Engineering run test,object,G09,LeathaudGreene,Merian,152.20340002793546,2020B-0288,-0.8846281828680198,600.0,1
221,test,N708,248,222,Engineering run test,object,G09,LeathaudGreene,Merian,152.49450490965228,2020B-0288,-0.9608752771683746,600.0,1
222,test,N708,248,223,Engineering run test,object,G09,LeathaudGreene,Merian,152.78854194637282,2020B-0288,-1.007899443366277,600.0,1
223,test,N708,248,224,Engineering run test,object,G09,LeathaudGreene,Merian,153.08256762465825,2020B-0288,-1.05513182382535,600.0,1
224,test,N708,248,225,Engineering run test,object,G09,LeathaudGreene,Merian,151.36638834895126,2020B-0288,0.6833321356727867,600.0,1
225,test,N708,248,226,Engineering run test,object,G09,LeathaudGreene,Merian,151.65843532192065,2020B-0288,0.6075889934586364,600.0,1
226,test,N708,248,227,Engineering run test,object,G09,LeathaudGreene,Merian,151.95296997778544,2020B-0288,0.5608312395123727,600.0,1
227,test,N708,248,228,Engineering run test,object,G09,LeathaudGreene,Merian,152.2474799478271,2020B-0288,0.5138582778036639,600.0,1
228,test,N708,248,229,Engineering run test,object,G09,LeathaudGreene,Merian,150.52118807879964,2020B-0288,2.261556488672242,600.0,1
229,test,N708,248,230,Engineering run test,object,G09,LeathaudGreene,Merian,150.8142451208415,2020B-0288,2.186338593535806,600.0,1
230,test,N708,248,231,Engineering run test,object,G09,LeathaudGreene,Merian,151.10931871656817,2020B-0288,2.1398599286509015,600.0,1
231,test,N708,248,232,Engineering run test,object,G09,LeathaudGreene,Merian,151.40435434448537,2020B-0288,2.0931590172656622,600.0,1
232,test,N708,248,233,Engineering run test,object,G09,LeathaudGreene,Merian,149.66182872641568,2020B-0288,3.849101913294542,600.0,1
233,test,N708,248,234,Engineering run test,object,G09,LeathaudGreene,Merian,149.95596620332066,2020B-0288,3.7744348075068936,600.0,1
234,test,N708,248,235,Engineering run test,object,G09,LeathaudGreene,Merian,150.251621500359,2020B-0288,3.7282502203162537,600.0,1
235,test,N708,248,236,Engineering run test,object,G09,LeathaudGreene,Merian,150.5472255875102,2020B-0288,3.681836255343402,600.0,1
236,test,N708,248,237,Engineering run test,object,G09,LeathaudGreene,Merian,151.34460928095945,2020B-0288,3.805624099922019,600.0,1
237,test,N708,248,238,Engineering run test,object,G09,LeathaudGreene,Merian,151.63857252726683,2020B-0288,3.729893707104823,600.0,1
238,test,N708,248,239,Engineering run test,object,G09,LeathaudGreene,Merian,151.93412371703283,2020B-0288,3.68314224037577,600.0,1
239,test,N708,248,240,Engineering run test,object,G09,LeathaudGreene,Merian,152.2296245779435,2020B-0288,3.636175089948334,600.0,1
240,test,N708,248,241,Engineering run test,object,G09,LeathaudGreene,Merian,153.05973457210067,2020B-0288,0.65855053314957,600.0,1
241,test,N708,248,242,Engineering run test,object,G09,LeathaudGreene,Merian,153.35174167414294,2020B-0288,0.5818041397399214,600.0,1
242,test,N708,248,243,Engineering run test,object,G09,LeathaudGreene,Merian,153.64625433137965,2020B-0288,0.5345170587949754,600.0,1
243,test,N708,248,244,Engineering run test,object,G09,LeathaudGreene,Merian,153.9407434450091,2020B-0288,0.487028687676767,600.0,1
244,test,N708,248,245,Engineering run test,object,G09,LeathaudGreene,Merian,152.20874110685315,2020B-0288,2.226431458255837,600.0,1
245,test,N708,248,246,Engineering run test,object,G09,LeathaudGreene,Merian,152.50169036752177,2020B-0288,2.150180651977937,600.0,1
246,test,N708,248,247,Engineering run test,object,G09,LeathaudGreene,Merian,152.79670054538803,2020B-0288,2.1031540866347167,600.0,1
247,test,N708,248,248,Engineering run test,object,G09,LeathaudGreene,Merian,153.09167377994925,2020B-0288,2.055919077633686,600.0,1
